"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
39,224,"Friday",4900001463,2,"DSD GROCERY",9538
39,224,"Friday",6827473529,1,"DSD GROCERY",2351
39,224,"Friday",8768400511,1,"DSD GROCERY",4624
39,224,"Friday",1370020760,1,"HOUSEHOLD PAPER GOODS",5020
39,224,"Friday",7874208942,1,"HOUSEHOLD PAPER GOODS",7010
39,224,"Friday",4000034787,1,"CANDY, TOBACCO, COOKIES",36
39,224,"Friday",7172001813,1,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",1420008810,2,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",2200011702,1,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",1370083812,1,"HOUSEHOLD PAPER GOODS",6020
39,224,"Friday",4900003661,1,"DSD GROCERY",9538
39,224,"Friday",2840023824,2,"DSD GROCERY",3658
8,225,"Friday",4093,-1,"PRODUCE",4008
8,225,"Friday",4093,1,"PRODUCE",4008
8,225,"Friday",4093,1,"PRODUCE",4008
8,225,"Friday",4156514116,1,"GROCERY DRY GOODS",1104
8,225,"Friday",4600029548,1,"GROCERY DRY GOODS",3201
35,228,"Friday",7874220164,2,"BAKERY",3004
35,228,"Friday",5200033876,2,"DSD GROCERY",4606
35,228,"Friday",5200032012,1,"DSD GROCERY",4606
8,229,"Friday",9147563004,2,"DAIRY",1405
8,232,"Friday",8155574214,1,"BEAUTY",3100
8,232,"Friday",8155574213,1,"BEAUTY",3100
32,235,"Friday",5000037765,1,"INFANT CONSUMABLE HARDLINES",716
8,236,"Friday",7618316363,1,"DSD GROCERY",3054
8,236,"Friday",78616200151,1,"DSD GROCERY",9216
8,236,"Friday",2840043503,1,"IMPULSE MERCHANDISE",808
9,238,"Friday",4935392809,1,"JEWELRY AND SUNGLASSES",6327
8,239,"Friday",4300006571,1,"DSD GROCERY",4624
8,239,"Friday",4300002822,1,"DSD GROCERY",4624
8,239,"Friday",2840023824,1,"DSD GROCERY",3658
8,241,"Friday",5000069225,1,"GROCERY DRY GOODS",3306
8,241,"Friday",2550020188,1,"GROCERY DRY GOODS",3304
32,245,"Friday",9186904841,1,"CELEBRATION",787
32,245,"Friday",8511846116,1,"INFANT APPAREL",597
32,245,"Friday",75883482901,1,"CELEBRATION",787
32,245,"Friday",60538816508,1,"SHOES",2500
32,245,"Friday",8511845464,1,"INFANT APPAREL",7001
32,245,"Friday",2746716718,1,"INFANT APPAREL",1204
32,245,"Friday",78114753798,1,"INFANT APPAREL",6200
32,245,"Friday",2746722388,1,"INFANT APPAREL",1204
33,248,"Friday",3506110963,1,"HARDWARE",2365
33,248,"Friday",7874234726,1,"HOUSEHOLD CHEMICALS/SUPP",140
33,248,"Friday",4650075581,1,"HOUSEHOLD CHEMICALS/SUPP",8945
33,248,"Friday",3700054826,1,"PERSONAL CARE",5414
33,248,"Friday",7874204956,1,"HOUSEHOLD CHEMICALS/SUPP",8599
33,248,"Friday",83889103072,2,"PHARMACY OTC",3701
33,248,"Friday",3506111100,1,"HARDWARE",2365
33,248,"Friday",3506111104,1,"HARDWARE",2365
33,248,"Friday",3506147595,1,"HARDWARE",2330
33,248,"Friday",3506148100,1,"HARDWARE",2335
33,248,"Friday",3700085271,1,"HOUSEHOLD CHEMICALS/SUPP",8945
33,251,"Friday",68113107862,3,"BAKERY",5017
33,251,"Friday",3700087452,1,"HOUSEHOLD CHEMICALS/SUPP",700
33,251,"Friday",7976503128,2,"DSD GROCERY",9206
35,252,"Friday",7874208937,2,"BAKERY",9801
35,252,"Friday",7874208932,2,"BAKERY",9801
35,252,"Friday",7084701712,1,"DSD GROCERY",3466
35,252,"Friday",7874207597,3,"BAKERY",6715
35,252,"Friday",5200010361,3,"DSD GROCERY",4607
35,252,"Friday",61126973373,1,"DSD GROCERY",3466
35,252,"Friday",3207,1,"FROZEN FOODS",9100
999,253,"Friday",68113178253,-1,"FINANCIAL SERVICES",279
40,255,"Friday",4171687175,1,"DAIRY",7953
40,255,"Friday",88828940068,1,"PRODUCE",1218
40,255,"Friday",4000049860,2,"CANDY, TOBACCO, COOKIES",510
40,255,"Friday",2840026498,1,"DSD GROCERY",3658
40,255,"Friday",3338366604,1,"PRODUCE",7701
40,255,"Friday",1862710063,2,"GROCERY DRY GOODS",3551
40,255,"Friday",7978310011,4,"DSD GROCERY",3866
40,255,"Friday",4000049858,2,"CANDY, TOBACCO, COOKIES",510
40,255,"Friday",2700062324,1,"DSD GROCERY",3008
40,255,"Friday",4000039507,2,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",3400004581,1,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",4000015147,2,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",1862703000,4,"GROCERY DRY GOODS",3551
40,255,"Friday",1862703001,2,"GROCERY DRY GOODS",3551
40,255,"Friday",3400014901,1,"CANDY, TOBACCO, COOKIES",77
40,255,"Friday",4400000430,2,"DSD GROCERY",3713
40,255,"Friday",2840005661,2,"DSD GROCERY",3658
40,255,"Friday",4000032437,1,"CANDY, TOBACCO, COOKIES",224
40,255,"Friday",1862742894,2,"GROCERY DRY GOODS",3551
40,255,"Friday",5150024322,1,"GROCERY DRY GOODS",2500
40,255,"Friday",3450063156,4,"GROCERY DRY GOODS",3306
40,255,"Friday",7114600245,2,"PRODUCE",256
40,255,"Friday",2840000303,1,"DSD GROCERY",3658
40,255,"Friday",4400088145,1,"DSD GROCERY",3630
40,255,"Friday",4900004284,1,"DSD GROCERY",9550
40,255,"Friday",4400002798,2,"DSD GROCERY",4156
40,255,"Friday",4400003328,1,"DSD GROCERY",3609
40,255,"Friday",7978325873,1,"DSD GROCERY",3866
40,255,"Friday",7874204019,1,"HOUSEHOLD PAPER GOODS",110
40,255,"Friday",4157005030,1,"DSD GROCERY",9452
40,255,"Friday",4400088032,2,"DSD GROCERY",3630
40,255,"Friday",4900001278,1,"DSD GROCERY",9550
40,255,"Friday",7874211472,2,"HOUSEHOLD PAPER GOODS",2046
37,256,"Friday",3107,1,"PRODUCE",103
9,257,"Friday",7464100974,1,"PRODUCE",5996
9,257,"Friday",7061210832,1,"AUTOMOTIVE",4007
27,259,"Friday",7112175715,1,"LAWN AND GARDEN",5141
27,259,"Friday",4656117978,2,"LAWN AND GARDEN",1748
27,259,"Friday",,3,"NULL",
27,259,"Friday",,1,"NULL",
27,259,"Friday",3146256088,2,"LAWN AND GARDEN",2605
27,259,"Friday",3146252618,5,"LAWN AND GARDEN",2605
27,259,"Friday",4650073175,1,"IMPULSE MERCHANDISE",337
999,261,"Friday",7602763552,-1,"AUTOMOTIVE",19
9,263,"Friday",7874298761,1,"BAKERY",5017
9,263,"Friday",7923802220,1,"AUTOMOTIVE",6340
9,263,"Friday",7923802224,1,"AUTOMOTIVE",6340
3,265,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
3,265,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
8,267,"Friday",1410004376,1,"DSD GROCERY",2752
8,267,"Friday",1410009606,1,"DSD GROCERY",2752
8,267,"Friday",3800011914,1,"DSD GROCERY",4659
40,274,"Friday",4460031259,1,"LAWN AND GARDEN",31
40,274,"Friday",68113107450,1,"HOUSEHOLD PAPER GOODS",4693
40,274,"Friday",7874206992,1,"HOUSEHOLD PAPER GOODS",6660
40,274,"Friday",7874203524,2,"DSD GROCERY",9220
40,274,"Friday",5450019334,2,"PRE PACKED DELI",7503
40,274,"Friday",7874205306,1,"GROCERY DRY GOODS",2503
40,274,"Friday",4127197110,1,"FROZEN FOODS",9100
40,274,"Friday",7874208902,1,"HOUSEHOLD PAPER GOODS",7010
40,274,"Friday",2032300514,1,"MEAT - FRESH & FROZEN",6552
40,274,"Friday",5040075116,1,"COMM BREAD",3725
40,274,"Friday",1111587132,1,"DAIRY",1251
40,274,"Friday",68113102536,1,"HOUSEHOLD PAPER GOODS",5010
40,274,"Friday",7103025162,1,"DAIRY",7958
40,274,"Friday",7312400206,2,"COMM BREAD",3792
40,274,"Friday",4127197110,1,"FROZEN FOODS",9100
40,274,"Friday",4082,1,"PRODUCE",4020
40,274,"Friday",3338365020,1,"PRODUCE",7501
25,275,"Friday",880552312077,1,"LADIESWEAR",3120
25,275,"Friday",2800008040,1,"CANDY, TOBACCO, COOKIES",521
25,275,"Friday",7989602488,1,"PERSONAL CARE",9107
25,275,"Friday",88595461549,1,"TOYS",1209
25,275,"Friday",880937758571,1,"LADIESWEAR",1217
25,275,"Friday",7001118223,1,"LADIES SOCKS",3052
9,277,"Friday",8171572539,1,"INFANT APPAREL",6415
36,278,"Friday",3700012440,3,"PERSONAL CARE",5462
36,278,"Friday",72225210067,1,"PHARMACY OTC",549
36,278,"Friday",3700006221,2,"PERSONAL CARE",203
4,279,"Friday",3660081333,1,"PHARMACY OTC",1181
999,281,"Friday",68113178253,-1,"FINANCIAL SERVICES",279
40,283,"Friday",67811244415,1,"HOUSEHOLD CHEMICALS/SUPP",6510
40,283,"Friday",7874207704,1,"HOUSEHOLD PAPER GOODS",6640
40,283,"Friday",7192162052,1,"FROZEN FOODS",9116
40,283,"Friday",4116709683,1,"PERSONAL CARE",805
40,283,"Friday",2900001617,1,"DSD GROCERY",3562
40,283,"Friday",1920090034,1,"HOUSEHOLD CHEMICALS/SUPP",5510
40,283,"Friday",8087817673,1,"PERSONAL CARE",5027
40,283,"Friday",1800000108,1,"DAIRY",1303
34,13273,"Sunday",18063200010,3,"PETS AND SUPPLIES",4411
37,13276,"Sunday",3107,1,"PRODUCE",103
37,13276,"Sunday",7488754160,2,"BEAUTY",4541
37,13276,"Sunday",2791891223,1,"PRODUCE",7503
40,13277,"Sunday",3100067001,1,"FROZEN FOODS",6504
40,13277,"Sunday",4440012820,2,"FROZEN FOODS",2303
40,13277,"Sunday",60538871457,1,"DAIRY",9100
40,13277,"Sunday",7096900247,1,"PRODUCE",4056
40,13277,"Sunday",7874205338,1,"FROZEN FOODS",1752
40,13277,"Sunday",3338311000,1,"PRODUCE",109
40,13277,"Sunday",1114110281,1,"GROCERY DRY GOODS",3308
40,13277,"Sunday",1800000211,2,"DAIRY",1303
40,13277,"Sunday",78035378404,1,"PRODUCE",3602
40,13277,"Sunday",7045900555,1,"FROZEN FOODS",2008
40,13277,"Sunday",78035378403,1,"PRODUCE",3601
40,13277,"Sunday",22009700000,1,"MEAT - FRESH & FROZEN",6021
40,13277,"Sunday",7962146100,1,"PRE PACKED DELI",7203
40,13277,"Sunday",1450001275,1,"FROZEN FOODS",1750
40,13277,"Sunday",1450001101,2,"FROZEN FOODS",1750
40,13277,"Sunday",4610000712,2,"DAIRY",7953
40,13277,"Sunday",7842922191,1,"MEAT - FRESH & FROZEN",6007
40,13277,"Sunday",1450001098,2,"FROZEN FOODS",1750
40,13277,"Sunday",3100067006,1,"FROZEN FOODS",6504
40,13277,"Sunday",7874201177,1,"MEAT - FRESH & FROZEN",6056
40,13277,"Sunday",68113109119,1,"PRODUCE",704
39,13278,"Sunday",5150002331,1,"GROCERY DRY GOODS",2602
39,13278,"Sunday",7410880072,1,"PERSONAL CARE",5124
39,13278,"Sunday",63748002277,1,"PHARMACY OTC",309
39,13278,"Sunday",4060038918,1,"DAIRY",1253
39,13278,"Sunday",68113107820,1,"PHARMACY OTC",4523
39,13278,"Sunday",1657194037,1,"DSD GROCERY",3858
39,13278,"Sunday",4011,1,"PRODUCE",5501
39,13278,"Sunday",3800053139,1,"DSD GROCERY",3856
39,13278,"Sunday",4900001801,1,"DSD GROCERY",9546
39,13278,"Sunday",7874214833,1,"BAKERY",4009
39,13278,"Sunday",1657191030,5,"DSD GROCERY",3858
39,13278,"Sunday",84105808210,2,"PERSONAL CARE",1402
39,13278,"Sunday",22010700000,1,"MEAT - FRESH & FROZEN",6085
23,13280,"Sunday",88725630073,1,"PLAYERS AND ELECTRONICS",818
3,13282,"Sunday",60538812237,1,"FINANCIAL SERVICES",277
3,13282,"Sunday",60538812236,1,"FINANCIAL SERVICES",278
9,13283,"Sunday",4319417836,1,"PERSONAL CARE",5116
9,13283,"Sunday",3224756783,1,"LAWN AND GARDEN",5610
35,13289,"Sunday",7084781117,1,"DSD GROCERY",3466
35,13289,"Sunday",2113666342,1,"GROCERY DRY GOODS",2998
35,13289,"Sunday",3223906503,1,"GROCERY DRY GOODS",2998
35,13289,"Sunday",3700084932,1,"HOUSEHOLD CHEMICALS/SUPP",505
35,13289,"Sunday",6827473529,1,"DSD GROCERY",2351
35,13289,"Sunday",3223906502,1,"GROCERY DRY GOODS",2998
35,13289,"Sunday",3223906506,1,"GROCERY DRY GOODS",2998
35,13289,"Sunday",3223906505,1,"GROCERY DRY GOODS",2998
35,13289,"Sunday",5200013285,1,"DSD GROCERY",4607
35,13289,"Sunday",3223906504,1,"GROCERY DRY GOODS",2998
41,13294,"Sunday",80511210915,1,"WIRELESS",1750
41,13294,"Sunday",3700087095,1,"INFANT CONSUMABLE HARDLINES",9009
41,13294,"Sunday",84470203583,1,"ELECTRONICS",4550
41,13294,"Sunday",4748540291,1,"HOME DECOR",5556
41,13294,"Sunday",72957128444,1,"PRODUCE",65
24,13295,"Sunday",68805730918,1,"HOME MANAGEMENT",1111
24,13295,"Sunday",68805730860,1,"HOME MANAGEMENT",1114
30,13297,"Sunday",3600019048,1,"PHARMACY OTC",5534
30,13297,"Sunday",60538813497,2,"SHOES",1104
30,13297,"Sunday",60538813497,-1,"SHOES",1104
30,13297,"Sunday",82831357,1,"MENS WEAR",1541
30,13297,"Sunday",7846247504,1,"BEAUTY",3485
30,13297,"Sunday",88344915502,1,"MENS WEAR",1900
30,13297,"Sunday",1714958345,1,"BOYS WEAR",744
30,13297,"Sunday",60538810419,1,"SHOES",1112
3,13298,"Sunday",60538896309,1,"FINANCIAL SERVICES",276
3,13298,"Sunday",68113163351,1,"FINANCIAL SERVICES",275
9,13300,"Sunday",61696007823,1,"WIRELESS",865
9,13300,"Sunday",68113102889,1,"WIRELESS",9998
9,13302,"Sunday",7314994004,2,"HOME MANAGEMENT",6610
39,13303,"Sunday",30521309300,1,"BEAUTY",4010
39,13303,"Sunday",7278510989,1,"PHARMACY OTC",3535
39,13303,"Sunday",7278510791,1,"BEAUTY",5002
39,13303,"Sunday",3485622697,1,"DSD GROCERY",4680
39,13303,"Sunday",3485622691,1,"DSD GROCERY",4680
39,13303,"Sunday",1600028166,1,"GROCERY DRY GOODS",3506
39,13303,"Sunday",7278510790,2,"BEAUTY",5002
39,13303,"Sunday",930000045,1,"GROCERY DRY GOODS",2503
39,13303,"Sunday",5000025117,1,"DAIRY",1525
39,13303,"Sunday",2100003100,1,"GROCERY DRY GOODS",2452
8,13309,"Sunday",7874231429,1,"GROCERY DRY GOODS",4451
40,13315,"Sunday",68113191680,1,"SERVICE DELI",3051
40,13315,"Sunday",60502160511,1,"GROCERY DRY GOODS",2303
40,13315,"Sunday",3760010540,1,"GROCERY DRY GOODS",2500
40,13315,"Sunday",4693,1,"PRODUCE",4450
40,13315,"Sunday",5040073955,1,"COMM BREAD",3725
40,13315,"Sunday",1600043779,1,"GROCERY DRY GOODS",3601
40,13315,"Sunday",20761000000,1,"MEAT - FRESH & FROZEN",6584
40,13315,"Sunday",61600381422,1,"DSD GROCERY",3462
40,13315,"Sunday",8680087034,1,"BEAUTY",6100
40,13315,"Sunday",68113104851,1,"BEAUTY",5445
40,13315,"Sunday",7874205872,1,"HOUSEHOLD PAPER GOODS",5030
40,13315,"Sunday",88810911064,1,"COMM BREAD",6151
40,13315,"Sunday",4046,1,"PRODUCE",5620
40,13315,"Sunday",60538818788,1,"DAIRY",7955
40,13315,"Sunday",68113191682,1,"SERVICE DELI",3051
40,13315,"Sunday",3700083540,1,"HOUSEHOLD CHEMICALS/SUPP",2041
40,13315,"Sunday",78616200281,1,"DSD GROCERY",9216
40,13315,"Sunday",7548608777,1,"BEAUTY",6060
40,13315,"Sunday",4144930108,1,"GROCERY DRY GOODS",4053
40,13315,"Sunday",7468300788,1,"GROCERY DRY GOODS",4351
40,13315,"Sunday",3710268616,1,"PRODUCE",6940
40,13315,"Sunday",4011,1,"PRODUCE",5501
40,13315,"Sunday",2570000130,1,"HOUSEHOLD PAPER GOODS",6520
40,13315,"Sunday",22013200000,1,"MEAT - FRESH & FROZEN",6190
40,13315,"Sunday",7426312556,1,"GROCERY DRY GOODS",2303
40,13315,"Sunday",2430004302,1,"COMM BREAD",3709
40,13315,"Sunday",5150028067,1,"GROCERY DRY GOODS",4102
40,13315,"Sunday",22005600000,5,"MEAT - FRESH & FROZEN",5501
40,13315,"Sunday",7518500003,1,"COMM BREAD",3704
40,13315,"Sunday",78035378403,1,"PRODUCE",3601
40,13315,"Sunday",7962146100,1,"PRE PACKED DELI",7203
40,13315,"Sunday",20100300000,1,"MEAT - FRESH & FROZEN",9303
40,13315,"Sunday",7373108103,1,"DSD GROCERY",7950
40,13315,"Sunday",4087,1,"PRODUCE",7803
40,13315,"Sunday",1090000024,1,"HOUSEHOLD PAPER GOODS",6660
40,13315,"Sunday",89238300288,1,"PETS AND SUPPLIES",3610
40,13315,"Sunday",8680011010,1,"BEAUTY",6124
40,13315,"Sunday",4760001132,1,"GROCERY DRY GOODS",4259
40,13315,"Sunday",4610040047,1,"DAIRY",7955
40,13315,"Sunday",2733100603,1,"DAIRY",7962
39,13318,"Sunday",3710267500,1,"PRODUCE",6920
39,13318,"Sunday",3338365020,1,"PRODUCE",7501
39,13318,"Sunday",7874212313,1,"MEAT - FRESH & FROZEN",6088
39,13318,"Sunday",7680828008,1,"GROCERY DRY GOODS",3901
39,13318,"Sunday",7680850106,1,"GROCERY DRY GOODS",3901
39,13318,"Sunday",7874211919,1,"HOUSEHOLD PAPER GOODS",7040
39,13318,"Sunday",20216200000,1,"MEAT - FRESH & FROZEN",6075
39,13318,"Sunday",7874235186,1,"DAIRY",1508
39,13318,"Sunday",7800008216,1,"DSD GROCERY",9517
39,13318,"Sunday",7110000578,1,"GROCERY DRY GOODS",2453
39,13318,"Sunday",3620000350,2,"GROCERY DRY GOODS",2401
39,13318,"Sunday",2370000006,1,"MEAT - FRESH & FROZEN",6150
39,13318,"Sunday",2460001001,1,"GROCERY DRY GOODS",4253
25,13319,"Sunday",73975430291,1,"MENS WEAR",2503
25,13319,"Sunday",82179621433,1,"MENS WEAR",970
25,13319,"Sunday",82179621260,1,"MENS WEAR",975
25,13319,"Sunday",73975430302,1,"MENS WEAR",2503
25,13321,"Sunday",4282561456,1,"MENS WEAR",8170
25,13321,"Sunday",88882315289,1,"MENS WEAR",4722
25,13321,"Sunday",88602801646,1,"MENS WEAR",8190
25,13321,"Sunday",7533872374,1,"MENS WEAR",5702
25,13321,"Sunday",88882330435,1,"MENS WEAR",2562
25,13321,"Sunday",82179621438,1,"MENS WEAR",970
25,13321,"Sunday",88530620758,1,"MENS WEAR",5453
39,13322,"Sunday",4133102003,10,"GROCERY DRY GOODS",4290
39,13322,"Sunday",1370004110,2,"HOUSEHOLD PAPER GOODS",5010
39,13322,"Sunday",4133103842,5,"GROCERY DRY GOODS",4292
30,13323,"Sunday",68113107862,1,"BAKERY",5017
30,13323,"Sunday",489704810941,1,"ACCESSORIES",3131
30,13323,"Sunday",489448300018,1,"ACCESSORIES",3131
30,13323,"Sunday",74641731892,1,"SHOES",8240
30,13323,"Sunday",9363359669,1,"SHOES",8929
30,13323,"Sunday",489704810939,1,"ACCESSORIES",3131
30,13323,"Sunday",489448300016,1,"ACCESSORIES",3131
9,13324,"Sunday",4588827542,1,"OFFICE SUPPLIES",3601
9,13324,"Sunday",7033019714,1,"OFFICE SUPPLIES",3605
44,13325,"Sunday",3700011031,1,"HOUSEHOLD CHEMICALS/SUPP",600
44,13325,"Sunday",88811318891,1,"LADIESWEAR",4297
44,13325,"Sunday",88530632005,1,"SLEEPWEAR/FOUNDATIONS",6995
44,13325,"Sunday",6233879717,1,"HOUSEHOLD CHEMICALS/SUPP",8945
44,13325,"Sunday",7965604663,1,"BEAUTY",6030
44,13325,"Sunday",2279691423,1,"PERSONAL CARE",5260
44,13325,"Sunday",5818597409,1,"BRAS & SHAPEWEAR",17
44,13325,"Sunday",3500074100,1,"PERSONAL CARE",203
8,13328,"Sunday",66144000101,1,"GROCERY DRY GOODS",4451
8,13328,"Sunday",9506,1,"DSD GROCERY",9225
8,13328,"Sunday",1370004110,1,"HOUSEHOLD PAPER GOODS",5010
7,13329,"Sunday",68113107862,1,"BAKERY",5017
7,13329,"Sunday",20577400000,1,"SERVICE DELI",8015
7,13329,"Sunday",2840033579,1,"DSD GROCERY",8251
39,13330,"Sunday",22104600000,1,"MEAT - FRESH & FROZEN",6530
39,13330,"Sunday",1780041124,1,"PETS AND SUPPLIES",232
39,13330,"Sunday",73114973851,1,"SEAFOOD",1077
39,13330,"Sunday",4900005010,2,"DSD GROCERY",9570
39,13330,"Sunday",7874232383,1,"DAIRY",7956
39,13330,"Sunday",1769640709,1,"FROZEN FOODS",4072
39,13330,"Sunday",75752800868,1,"GROCERY DRY GOODS",4291
5,13331,"Sunday",63125715862,1,"PHARMACY OTC",2120
5,13331,"Sunday",4850001775,1,"DAIRY",1346
28,13333,"Sunday",7650139351,1,"SPORTING GOODS",5113
28,13333,"Sunday",4900001679,1,"DSD GROCERY",9546
28,13333,"Sunday",2200000898,1,"IMPULSE MERCHANDISE",135
24,13334,"Sunday",1204403957,1,"PERSONAL CARE",5491
24,13334,"Sunday",7940020243,2,"PERSONAL CARE",5510
24,13334,"Sunday",7314994004,3,"HOME MANAGEMENT",6610
8,13335,"Sunday",31015808555,1,"PERSONAL CARE",205
8,13335,"Sunday",8087804304,1,"PERSONAL CARE",5510
8,13335,"Sunday",72689859392,1,"JEWELRY AND SUNGLASSES",6602
40,13338,"Sunday",3620022302,1,"GROCERY DRY GOODS",2400
40,13338,"Sunday",3151,1,"PRODUCE",7801
40,13338,"Sunday",33383400105,1,"PRODUCE",6201
40,13338,"Sunday",4040,1,"PRODUCE",2600
40,13338,"Sunday",7027783178,1,"SERVICE DELI",3004
40,13338,"Sunday",7566910562,1,"GROCERY DRY GOODS",2708
40,13338,"Sunday",3338365020,1,"PRODUCE",7501
40,13338,"Sunday",76163520390,1,"PRODUCE",3509
40,13338,"Sunday",2100061527,1,"DAIRY",7958
40,13338,"Sunday",78035378403,1,"PRODUCE",3601
40,13338,"Sunday",4332400670,1,"PETS AND SUPPLIES",7611
40,13338,"Sunday",3000001820,1,"GROCERY DRY GOODS",3556
40,13338,"Sunday",5100015634,1,"GROCERY DRY GOODS",3106
40,13338,"Sunday",4812127707,1,"COMM BREAD",3719
40,13338,"Sunday",1330054601,1,"GROCERY DRY GOODS",4053
40,13338,"Sunday",7680851398,1,"GROCERY DRY GOODS",3855
40,13338,"Sunday",4959,1,"PRODUCE",5701
40,13338,"Sunday",4180040131,1,"DAIRY",1407
40,13338,"Sunday",2840014739,1,"DSD GROCERY",4408
40,13338,"Sunday",4065,1,"PRODUCE",8101
40,13338,"Sunday",2100061688,1,"DAIRY",7956
40,13338,"Sunday",5380002661,1,"GROCERY DRY GOODS",2552
40,13338,"Sunday",1356200004,5,"GROCERY DRY GOODS",3951
40,13338,"Sunday",4610000123,1,"DAIRY",7960
40,13338,"Sunday",7225003706,1,"COMM BREAD",3702
40,13338,"Sunday",4011,1,"PRODUCE",5501
40,13338,"Sunday",2471931241,2,"HORTICULTURE AND ACCESS",8395
40,13338,"Sunday",2253204973,3,"HORTICULTURE AND ACCESS",7206
40,13338,"Sunday",60538871461,1,"DAIRY",9101
40,13338,"Sunday",4093,1,"PRODUCE",4008
40,13338,"Sunday",1356261006,1,"GROCERY DRY GOODS",2530
7,13340,"Sunday",2430004166,1,"COMM BREAD",3707
7,13340,"Sunday",7389003906,1,"PRE PACKED DELI",7501
7,13340,"Sunday",2430004474,1,"COMM BREAD",3707
7,13340,"Sunday",7874243403,1,"GROCERY DRY GOODS",4451
7,13340,"Sunday",6414404322,1,"GROCERY DRY GOODS",3005
7,13340,"Sunday",7874209728,1,"COMM BREAD",3717
7,13340,"Sunday",7874209920,1,"GROCERY DRY GOODS",2301
7,13340,"Sunday",7518500700,1,"COMM BREAD",3701
999,13341,"Sunday",489396613166,1,"MENS WEAR",262
999,13341,"Sunday",88530628537,-1,"MENS WEAR",1801
5,13349,"Sunday",35972612915,1,"PHARMACY OTC",1356
5,13349,"Sunday",68113106570,1,"PHARMACY OTC",1354
5,13349,"Sunday",2200000769,1,"IMPULSE MERCHANDISE",145
8,13352,"Sunday",1780014197,1,"PETS AND SUPPLIES",201
35,13353,"Sunday",4900000764,1,"DSD GROCERY",9546
35,13353,"Sunday",4182080793,1,"SERVICE DELI",5020
35,13353,"Sunday",4400003211,1,"IMPULSE MERCHANDISE",804
35,13353,"Sunday",20580000000,1,"SERVICE DELI",8016
8,13354,"Sunday",2840042054,1,"IMPULSE MERCHANDISE",808
8,13354,"Sunday",1200001275,1,"DSD GROCERY",3054
25,13356,"Sunday",88309620095,1,"MENS WEAR",8247
25,13356,"Sunday",4740002531,1,"PERSONAL CARE",9114
25,13356,"Sunday",4650071037,1,"PERSONAL CARE",9106
25,13356,"Sunday",68113168755,1,"PHARMACY OTC",3533
25,13356,"Sunday",3600028786,1,"HOUSEHOLD PAPER GOODS",1010
25,13356,"Sunday",3600011977,1,"PERSONAL CARE",9110
25,13356,"Sunday",7533886824,1,"MENS WEAR",5560
8,13357,"Sunday",1600043101,1,"GROCERY DRY GOODS",3554
8,13357,"Sunday",4400002829,1,"DSD GROCERY",2759
39,13358,"Sunday",6827419514,1,"DSD GROCERY",9214
42,19599,"Sunday",3700018004,2,"HOUSEHOLD CHEMICALS/SUPP",140
42,19599,"Sunday",7033072836,1,"IMPULSE MERCHANDISE",323
42,19599,"Sunday",7410855351,1,"PERSONAL CARE",5102
42,19599,"Sunday",3916611310,1,"HARDWARE",5850
42,19599,"Sunday",7874222942,1,"GROCERY DRY GOODS",4406
42,19599,"Sunday",63084090318,1,"PERSONAL CARE",3140
42,19599,"Sunday",4588851211,2,"OFFICE SUPPLIES",3622
42,19599,"Sunday",7033090576,1,"OFFICE SUPPLIES",3624
42,19599,"Sunday",67293510413,1,"PERSONAL CARE",9108
42,19599,"Sunday",2800021580,1,"GROCERY DRY GOODS",4002
42,19599,"Sunday",3700044979,1,"PERSONAL CARE",9108
42,19599,"Sunday",72097247947,2,"GIRLS WEAR, 4-6X  AND 7-14",550
42,19599,"Sunday",3500076393,1,"PERSONAL CARE",9108
42,19599,"Sunday",7287927189,1,"FABRICS AND CRAFTS",5917
42,19599,"Sunday",72097247933,1,"GIRLS WEAR, 4-6X  AND 7-14",550
42,19599,"Sunday",72097247933,-1,"GIRLS WEAR, 4-6X  AND 7-14",550
42,19599,"Sunday",72097247933,1,"GIRLS WEAR, 4-6X  AND 7-14",550
42,19599,"Sunday",7617468107,1,"HARDWARE",6824
42,19599,"Sunday",7287928519,-1,"FABRICS AND CRAFTS",5922
42,19599,"Sunday",7287928519,2,"FABRICS AND CRAFTS",5922
42,19599,"Sunday",1864346101,1,"HOME MANAGEMENT",8103
42,19599,"Sunday",4288741701,1,"IMPULSE MERCHANDISE",8296
42,19599,"Sunday",7050129797,1,"IMPULSE MERCHANDISE",323
42,19599,"Sunday",72097248210,1,"GIRLS WEAR, 4-6X  AND 7-14",560
42,19599,"Sunday",72097248210,1,"GIRLS WEAR, 4-6X  AND 7-14",560
42,19599,"Sunday",68113105076,1,"PERSONAL CARE",9107
42,19599,"Sunday",7835463604,1,"DAIRY",1203
42,19599,"Sunday",4468137790,1,"FURNITURE",5615
42,19599,"Sunday",7533847739,1,"SLEEPWEAR/FOUNDATIONS",2300
8,19600,"Sunday",7146401665,1,"PRODUCE",7916
